"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","contrast"
"GO:2001135","regulation of endocytic recycling","1/607","21/12737",0.641649525273481,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0030166","proteoglycan biosynthetic process","3/607","69/12737",0.645261513632256,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0061448","connective tissue development","7/607","160/12737",0.645383062995509,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0008585","female gonad development","2/607","46/12737",0.651159399998663,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0032623","interleukin-2 production","2/607","46/12737",0.651159399998663,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0032663","regulation of interleukin-2 production","2/607","46/12737",0.651159399998663,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0051279","regulation of release of sequestered calcium ion into cytosol","2/607","46/12737",0.651159399998663,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:2000177","regulation of neural precursor cell proliferation","2/607","46/12737",0.651159399998663,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0050790","regulation of catalytic activity","19/607","426/12737",0.651465930303716,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0007623","circadian rhythm","7/607","161/12737",0.651834091843182,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0007259","cell surface receptor signaling pathway via JAK-STAT","4/607","93/12737",0.653044030264838,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0035821","modulation of process of another organism","4/607","93/12737",0.653044030264838,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0009123","nucleoside monophosphate metabolic process","3/607","70/12737",0.65491993895889,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0045824","negative regulation of innate immune response","3/607","70/12737",0.65491993895889,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0106027","neuron projection organization","3/607","70/12737",0.65491993895889,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0043542","endothelial cell migration","8/607","184/12737",0.655241552073229,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0032535","regulation of cellular component size","11/607","251/12737",0.655878302073227,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0016358","dendrite development","7/607","162/12737",0.658215145851963,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0000479","endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","1/607","22/12737",0.658755434219611,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0006921","cellular component disassembly involved in execution phase of apoptosis","1/607","22/12737",0.658755434219611,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0006972","hyperosmotic response","1/607","22/12737",0.658755434219611,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0007585","respiratory gaseous exchange by respiratory system","1/607","22/12737",0.658755434219611,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0010882","regulation of cardiac muscle contraction by calcium ion signaling","1/607","22/12737",0.658755434219611,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0010971","positive regulation of G2/M transition of mitotic cell cycle","1/607","22/12737",0.658755434219611,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0031664","regulation of lipopolysaccharide-mediated signaling pathway","1/607","22/12737",0.658755434219611,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0032607","interferon-alpha production","1/607","22/12737",0.658755434219611,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0032647","regulation of interferon-alpha production","1/607","22/12737",0.658755434219611,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0032733","positive regulation of interleukin-10 production","1/607","22/12737",0.658755434219611,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0034143","regulation of toll-like receptor 4 signaling pathway","1/607","22/12737",0.658755434219611,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0034312","diol biosynthetic process","1/607","22/12737",0.658755434219611,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0038094","Fc-gamma receptor signaling pathway","1/607","22/12737",0.658755434219611,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0046457","prostanoid biosynthetic process","1/607","22/12737",0.658755434219611,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0051043","regulation of membrane protein ectodomain proteolysis","1/607","22/12737",0.658755434219611,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0051491","positive regulation of filopodium assembly","1/607","22/12737",0.658755434219611,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0095500","acetylcholine receptor signaling pathway","1/607","22/12737",0.658755434219611,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:1902993","positive regulation of amyloid precursor protein catabolic process","1/607","22/12737",0.658755434219611,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:1904491","protein localization to ciliary transition zone","1/607","22/12737",0.658755434219611,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:2000352","negative regulation of endothelial cell apoptotic process","1/607","22/12737",0.658755434219611,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0070482","response to oxygen levels","11/607","252/12737",0.661010657526425,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0015918","sterol transport","4/607","94/12737",0.661331704168627,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0071675","regulation of mononuclear cell migration","4/607","94/12737",0.661331704168627,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0032371","regulation of sterol transport","2/607","47/12737",0.66278497229867,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0032374","regulation of cholesterol transport","2/607","47/12737",0.66278497229867,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0046545","development of primary female sexual characteristics","2/607","47/12737",0.66278497229867,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0046849","bone remodeling","2/607","47/12737",0.66278497229867,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0050688","regulation of defense response to virus","2/607","47/12737",0.66278497229867,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0019319","hexose biosynthetic process","3/607","71/12737",0.664388347990768,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0042542","response to hydrogen peroxide","3/607","71/12737",0.664388347990768,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0042327","positive regulation of phosphorylation","8/607","186/12737",0.667099710955007,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0043086","negative regulation of catalytic activity","5/607","118/12737",0.66849506300625,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0060560","developmental growth involved in morphogenesis","6/607","141/12737",0.669159325982062,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0043524","negative regulation of neuron apoptotic process","4/607","95/12737",0.669484291594716,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0043255","regulation of carbohydrate biosynthetic process","3/607","72/12737",0.673666598827447,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0046364","monosaccharide biosynthetic process","3/607","72/12737",0.673666598827447,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0051588","regulation of neurotransmitter transport","3/607","72/12737",0.673666598827447,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0030032","lamellipodium assembly","2/607","48/12737",0.674096972398958,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0030593","neutrophil chemotaxis","2/607","48/12737",0.674096972398958,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0043470","regulation of carbohydrate catabolic process","2/607","48/12737",0.674096972398958,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0046173","polyol biosynthetic process","2/607","48/12737",0.674096972398958,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0060760","positive regulation of response to cytokine stimulus","2/607","48/12737",0.674096972398958,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0002092","positive regulation of receptor internalization","1/607","23/12737",0.675046071374837,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0005979","regulation of glycogen biosynthetic process","1/607","23/12737",0.675046071374837,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0006346","DNA methylation-dependent constitutive heterochromatin formation","1/607","23/12737",0.675046071374837,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0006740","NADPH regeneration","1/607","23/12737",0.675046071374837,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0007260","tyrosine phosphorylation of STAT protein","1/607","23/12737",0.675046071374837,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0010962","regulation of glucan biosynthetic process","1/607","23/12737",0.675046071374837,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0016226","iron-sulfur cluster assembly","1/607","23/12737",0.675046071374837,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0031163","metallo-sulfur cluster assembly","1/607","23/12737",0.675046071374837,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0031295","T cell costimulation","1/607","23/12737",0.675046071374837,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0032482","Rab protein signal transduction","1/607","23/12737",0.675046071374837,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0032689","negative regulation of type II interferon production","1/607","23/12737",0.675046071374837,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0032735","positive regulation of interleukin-12 production","1/607","23/12737",0.675046071374837,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0033198","response to ATP","1/607","23/12737",0.675046071374837,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0042573","retinoic acid metabolic process","1/607","23/12737",0.675046071374837,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0045724","positive regulation of cilium assembly","1/607","23/12737",0.675046071374837,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0045745","positive regulation of G protein-coupled receptor signaling pathway","1/607","23/12737",0.675046071374837,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0045920","negative regulation of exocytosis","1/607","23/12737",0.675046071374837,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0048261","negative regulation of receptor-mediated endocytosis","1/607","23/12737",0.675046071374837,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0050922","negative regulation of chemotaxis","1/607","23/12737",0.675046071374837,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0051642","centrosome localization","1/607","23/12737",0.675046071374837,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0060113","inner ear receptor cell differentiation","1/607","23/12737",0.675046071374837,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0061842","microtubule organizing center localization","1/607","23/12737",0.675046071374837,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0071542","dopaminergic neuron differentiation","1/607","23/12737",0.675046071374837,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0090335","regulation of brown fat cell differentiation","1/607","23/12737",0.675046071374837,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:1901679","nucleotide transmembrane transport","1/607","23/12737",0.675046071374837,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:1903421","regulation of synaptic vesicle recycling","1/607","23/12737",0.675046071374837,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:2001239","regulation of extrinsic apoptotic signaling pathway in absence of ligand","1/607","23/12737",0.675046071374837,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0009913","epidermal cell differentiation","4/607","96/12737",0.677501180606976,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0030168","platelet activation","4/607","96/12737",0.677501180606976,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0021782","glial cell development","3/607","73/12737",0.682754815849121,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0051298","centrosome duplication","3/607","73/12737",0.682754815849121,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0051453","regulation of intracellular pH","3/607","73/12737",0.682754815849121,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0070534","protein K63-linked ubiquitination","3/607","73/12737",0.682754815849121,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:1902107","positive regulation of leukocyte differentiation","5/607","120/12737",0.682869289606067,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:1903708","positive regulation of hemopoiesis","5/607","120/12737",0.682869289606067,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0001890","placenta development","2/607","49/12737",0.685098832012949,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0007498","mesoderm development","2/607","49/12737",0.685098832012949,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0032757","positive regulation of interleukin-8 production","2/607","49/12737",0.685098832012949,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:1901607","alpha-amino acid biosynthetic process","2/607","49/12737",0.685098832012949,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0006805","xenobiotic metabolic process","4/607","97/12737",0.685381921763497,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0038061","non-canonical NF-kappaB signal transduction","4/607","97/12737",0.685381921763497,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0048660","regulation of smooth muscle cell proliferation","4/607","97/12737",0.685381921763497,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0005975","carbohydrate metabolic process","19/607","435/12737",0.686692838268836,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0016055","Wnt signaling pathway","16/607","369/12737",0.688159750498465,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:1902600","proton transmembrane transport","6/607","144/12737",0.688830745592339,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0006730","one-carbon metabolic process","1/607","24/12737",0.690560231723703,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0010469","regulation of signaling receptor activity","1/607","24/12737",0.690560231723703,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0010526","transposable element silencing","1/607","24/12737",0.690560231723703,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0016082","synaptic vesicle priming","1/607","24/12737",0.690560231723703,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0022602","ovulation cycle process","1/607","24/12737",0.690560231723703,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0030212","hyaluronan metabolic process","1/607","24/12737",0.690560231723703,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0031294","lymphocyte costimulation","1/607","24/12737",0.690560231723703,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0031639","plasminogen activation","1/607","24/12737",0.690560231723703,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0035315","hair cell differentiation","1/607","24/12737",0.690560231723703,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0039529","RIG-I signaling pathway","1/607","24/12737",0.690560231723703,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0043300","regulation of leukocyte degranulation","1/607","24/12737",0.690560231723703,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0045616","regulation of keratinocyte differentiation","1/607","24/12737",0.690560231723703,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0046685","response to arsenic-containing substance","1/607","24/12737",0.690560231723703,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0050860","negative regulation of T cell receptor signaling pathway","1/607","24/12737",0.690560231723703,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0051938","L-glutamate import","1/607","24/12737",0.690560231723703,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0060135","maternal process involved in female pregnancy","1/607","24/12737",0.690560231723703,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0070841","inclusion body assembly","1/607","24/12737",0.690560231723703,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0090022","regulation of neutrophil chemotaxis","1/607","24/12737",0.690560231723703,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0090075","relaxation of muscle","1/607","24/12737",0.690560231723703,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0090140","regulation of mitochondrial fission","1/607","24/12737",0.690560231723703,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0090183","regulation of kidney development","1/607","24/12737",0.690560231723703,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0090322","regulation of superoxide metabolic process","1/607","24/12737",0.690560231723703,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0090330","regulation of platelet aggregation","1/607","24/12737",0.690560231723703,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0090382","phagosome maturation","1/607","24/12737",0.690560231723703,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:1905145","cellular response to acetylcholine","1/607","24/12737",0.690560231723703,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0043124","negative regulation of canonical NF-kappaB signal transduction","3/607","74/12737",0.691653373256546,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:1903076","regulation of protein localization to plasma membrane","4/607","98/12737",0.693126221088672,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0120032","regulation of plasma membrane bounded cell projection assembly","7/607","168/12737",0.694992888245106,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0006611","protein export from nucleus","2/607","50/12737",0.695794367847458,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0017156","calcium-ion regulated exocytosis","2/607","50/12737",0.695794367847458,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0034198","cellular response to amino acid starvation","2/607","50/12737",0.695794367847458,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0045088","regulation of innate immune response","15/607","349/12737",0.697409068935254,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0016079","synaptic vesicle exocytosis","3/607","75/12737",0.700362879165531,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0030641","regulation of cellular pH","3/607","75/12737",0.700362879165531,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0070665","positive regulation of leukocyte proliferation","3/607","75/12737",0.700362879165531,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0002687","positive regulation of leukocyte migration","4/607","99/12737",0.700733933136532,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0048659","smooth muscle cell proliferation","4/607","99/12737",0.700733933136532,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0030258","lipid modification","6/607","146/12737",0.701510146014378,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0000076","DNA replication checkpoint signaling","1/607","25/12737",0.705334867084649,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0002230","positive regulation of defense response to virus by host","1/607","25/12737",0.705334867084649,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0002639","positive regulation of immunoglobulin production","1/607","25/12737",0.705334867084649,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0006312","mitotic recombination","1/607","25/12737",0.705334867084649,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0009226","nucleotide-sugar biosynthetic process","1/607","25/12737",0.705334867084649,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0030857","negative regulation of epithelial cell differentiation","1/607","25/12737",0.705334867084649,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0031338","regulation of vesicle fusion","1/607","25/12737",0.705334867084649,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0032197","retrotransposition","1/607","25/12737",0.705334867084649,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0034162","toll-like receptor 9 signaling pathway","1/607","25/12737",0.705334867084649,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0042401","biogenic amine biosynthetic process","1/607","25/12737",0.705334867084649,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0043268","positive regulation of potassium ion transport","1/607","25/12737",0.705334867084649,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0045124","regulation of bone resorption","1/607","25/12737",0.705334867084649,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0046949","fatty-acyl-CoA biosynthetic process","1/607","25/12737",0.705334867084649,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0048247","lymphocyte chemotaxis","1/607","25/12737",0.705334867084649,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0048483","autonomic nervous system development","1/607","25/12737",0.705334867084649,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0048499","synaptic vesicle membrane organization","1/607","25/12737",0.705334867084649,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0070293","renal absorption","1/607","25/12737",0.705334867084649,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0098901","regulation of cardiac muscle cell action potential","1/607","25/12737",0.705334867084649,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:1901978","positive regulation of cell cycle checkpoint","1/607","25/12737",0.705334867084649,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:1902230","negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage","1/607","25/12737",0.705334867084649,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:1902473","regulation of protein localization to synapse","1/607","25/12737",0.705334867084649,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:1902624","positive regulation of neutrophil migration","1/607","25/12737",0.705334867084649,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:1902683","regulation of receptor localization to synapse","1/607","25/12737",0.705334867084649,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:1902751","positive regulation of cell cycle G2/M phase transition","1/607","25/12737",0.705334867084649,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:2000279","negative regulation of DNA biosynthetic process","1/607","25/12737",0.705334867084649,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0010324","membrane invagination","2/607","51/12737",0.706187737241531,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0071346","cellular response to type II interferon","2/607","51/12737",0.706187737241531,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:2000630","positive regulation of miRNA metabolic process","2/607","51/12737",0.706187737241531,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0060491","regulation of cell projection assembly","7/607","170/12737",0.706664203107011,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0001889","liver development","3/607","76/12737",0.708884160259853,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0035023","regulation of Rho protein signal transduction","3/607","76/12737",0.708884160259853,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0170040","proteinogenic amino acid catabolic process","3/607","76/12737",0.708884160259853,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:1904064","positive regulation of cation transmembrane transport","3/607","76/12737",0.708884160259853,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0009416","response to light stimulus","8/607","194/12737",0.71201768210118,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0048813","dendrite morphogenesis","4/607","101/12737",0.715539715370761,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0035924","cellular response to vascular endothelial growth factor stimulus","2/607","52/12737",0.716283397147158,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0045010","actin nucleation","2/607","52/12737",0.716283397147158,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0061008","hepaticobiliary system development","3/607","77/12737",0.717218247003911,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0001658","branching involved in ureteric bud morphogenesis","1/607","26/12737",0.71940517354151,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0002097","tRNA wobble base modification","1/607","26/12737",0.71940517354151,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0002431","Fc receptor mediated stimulatory signaling pathway","1/607","26/12737",0.71940517354151,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0006656","phosphatidylcholine biosynthetic process","1/607","26/12737",0.71940517354151,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0006760","folic acid-containing compound metabolic process","1/607","26/12737",0.71940517354151,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0006783","heme biosynthetic process","1/607","26/12737",0.71940517354151,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0008156","negative regulation of DNA replication","1/607","26/12737",0.71940517354151,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0009309","amine biosynthetic process","1/607","26/12737",0.71940517354151,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0019985","translesion synthesis","1/607","26/12737",0.71940517354151,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0032369","negative regulation of lipid transport","1/607","26/12737",0.71940517354151,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0032373","positive regulation of sterol transport","1/607","26/12737",0.71940517354151,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0032376","positive regulation of cholesterol transport","1/607","26/12737",0.71940517354151,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0035025","positive regulation of Rho protein signal transduction","1/607","26/12737",0.71940517354151,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0046471","phosphatidylglycerol metabolic process","1/607","26/12737",0.71940517354151,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0048534","hematopoietic or lymphoid organ development","1/607","26/12737",0.71940517354151,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0051154","negative regulation of striated muscle cell differentiation","1/607","26/12737",0.71940517354151,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0071404","cellular response to low-density lipoprotein particle stimulus","1/607","26/12737",0.71940517354151,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0099558","maintenance of synapse structure","1/607","26/12737",0.71940517354151,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:1903077","negative regulation of protein localization to plasma membrane","1/607","26/12737",0.71940517354151,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:1904035","regulation of epithelial cell apoptotic process","1/607","26/12737",0.71940517354151,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:1905521","regulation of macrophage migration","1/607","26/12737",0.71940517354151,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0045926","negative regulation of growth","6/607","149/12737",0.719869356047577,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0030855","epithelial cell differentiation","16/607","377/12737",0.719975360415348,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0006809","nitric oxide biosynthetic process","2/607","53/12737",0.726086066234963,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0007094","mitotic spindle assembly checkpoint signaling","2/607","53/12737",0.726086066234963,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0043536","positive regulation of blood vessel endothelial cell migration","2/607","53/12737",0.726086066234963,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0070301","cellular response to hydrogen peroxide","2/607","53/12737",0.726086066234963,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0071173","spindle assembly checkpoint signaling","2/607","53/12737",0.726086066234963,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0071174","mitotic spindle checkpoint signaling","2/607","53/12737",0.726086066234963,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:1990928","response to amino acid starvation","2/607","53/12737",0.726086066234963,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0170039","proteinogenic amino acid metabolic process","5/607","127/12737",0.729821038954149,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0015701","bicarbonate transport","1/607","27/12737",0.732804674734202,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0030224","monocyte differentiation","1/607","27/12737",0.732804674734202,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0031114","regulation of microtubule depolymerization","1/607","27/12737",0.732804674734202,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0032196","transposition","1/607","27/12737",0.732804674734202,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0043537","negative regulation of blood vessel endothelial cell migration","1/607","27/12737",0.732804674734202,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0045429","positive regulation of nitric oxide biosynthetic process","1/607","27/12737",0.732804674734202,1,1,"MARV vs Mock 3 dpi DOWN"
"GO:0055094","response to lipoprotein particle","1/607","27/12737",0.732804674734202,1,1,"MARV vs Mock 3 dpi DOWN"
